,Image,Hex,R,G,B,H,S,V,Freq,Prop
1266,data_sarracenia/masked/11_14_19.Control.f102-04028.masked.jpg,#89582d,0.5372549019607843,0.34509803921568627,0.17647058823529413,0.07789855072463768,0.6715328467153284,0.5372549019607843,161976,0.14534034420257344
1267,data_sarracenia/masked/11_14_19.Control.f102-04028.masked.jpg,#80852a,0.5019607843137255,0.5215686274509804,0.16470588235294117,0.17582417582417587,0.6842105263157896,0.5215686274509804,131460,0.11795847316189007
1268,data_sarracenia/masked/11_14_19.Control.f102-04028.masked.jpg,#3e2c0c,0.24313725490196078,0.17254901960784313,0.047058823529411764,0.10666666666666667,0.8064516129032258,0.24313725490196078,221184,0.1984674191985356
1269,data_sarracenia/masked/11_14_19.Control.f102-04050.masked.jpg,#a38250,0.6392156862745098,0.5098039215686274,0.3137254901960784,0.1004016064257028,0.50920245398773,0.6392156862745098,161400,0.11097321585115563
1270,data_sarracenia/masked/11_14_19.Control.f102-04050.masked.jpg,#2f1509,0.1843137254901961,0.08235294117647059,0.03529411764705882,0.05263157894736842,0.8085106382978724,0.1843137254901961,210292,0.1445897119440596
1271,data_sarracenia/masked/11_14_19.Control.f102-04050.masked.jpg,#b79975,0.7176470588235294,0.6,0.4588235294117647,0.0909090909090909,0.36065573770491804,0.7176470588235294,77571,0.05333521268147456
1272,data_sarracenia/masked/11_14_19.Control.f102-04050.masked.jpg,#ceb297,0.807843137254902,0.6980392156862745,0.592156862745098,0.08181818181818179,0.2669902912621359,0.807843137254902,23658,0.016266445728665674
1273,data_sarracenia/masked/11_14_19.Control.f102-04050.masked.jpg,#8e583e,0.5568627450980392,0.34509803921568627,0.24313725490196078,0.05416666666666666,0.5633802816901409,0.5568627450980392,193530,0.1330647240624173
1274,data_sarracenia/masked/11_14_19.Control.f102-04050.masked.jpg,#7b6724,0.4823529411764706,0.403921568627451,0.1411764705882353,0.12835249042145594,0.7073170731707317,0.4823529411764706,92663,0.06371196468659004
1275,data_sarracenia/masked/11_14_19.Control.f102-04050.masked.jpg,#773427,0.4666666666666667,0.20392156862745098,0.15294117647058825,0.02708333333333333,0.6722689075630252,0.4666666666666667,295617,0.2032563144378629
1276,data_sarracenia/masked/11_14_19.Control.f102-04050.masked.jpg,#5b3d18,0.3568627450980392,0.23921568627450981,0.09411764705882353,0.09203980099502489,0.7362637362637363,0.3568627450980392,120454,0.08282012231806134
1277,data_sarracenia/masked/11_14_19.Control.f102-04050.masked.jpg,#561e13,0.33725490196078434,0.11764705882352941,0.07450980392156863,0.027363184079601977,0.7790697674418604,0.33725490196078434,279220,0.19198228828971298
1278,data_sarracenia/masked/11_14_19.Control.f10204046.masked.jpg,#8b3f36,0.5450980392156862,0.24705882352941178,0.21176470588235294,0.017647058823529405,0.6115107913669064,0.5450980392156862,187479,0.14390433549815282
1279,data_sarracenia/masked/11_14_19.Control.f10204046.masked.jpg,#6d3828,0.42745098039215684,0.2196078431372549,0.1568627450980392,0.03864734299516909,0.6330275229357798,0.42745098039215684,175224,0.1344976945862114
1280,data_sarracenia/masked/11_14_19.Control.f10204046.masked.jpg,#a05f45,0.6274509803921569,0.37254901960784315,0.27058823529411763,0.04761904761904764,0.56875,0.6274509803921569,120237,0.09229100639160334
1281,data_sarracenia/masked/11_14_19.Control.f10204046.masked.jpg,#788430,0.47058823529411764,0.5176470588235295,0.18823529411764706,0.19047619047619047,0.6363636363636364,0.5176470588235295,61594,0.0472780612264479
1282,data_sarracenia/masked/11_14_19.Control.f10204046.masked.jpg,#b2a78d,0.6980392156862745,0.6549019607843137,0.5529411764705883,0.11711711711711714,0.20786516853932574,0.6980392156862745,16515,0.012676513640205004
1283,data_sarracenia/masked/11_14_19.Control.f10204046.masked.jpg,#762120,0.4627450980392157,0.12941176470588237,0.12549019607843137,0.001937984496124016,0.728813559322034,0.4627450980392157,142650,0.10949468185136202
1284,data_sarracenia/masked/11_14_19.Control.f10204046.masked.jpg,#571e18,0.3411764705882353,0.11764705882352941,0.09411764705882353,0.015873015873015872,0.7241379310344828,0.3411764705882353,282009,0.21646327188377676
1285,data_sarracenia/masked/11_14_19.Control.f10204046.masked.jpg,#465812,0.27450980392156865,0.34509803921568627,0.07058823529411765,0.20952380952380953,0.7954545454545455,0.34509803921568627,89413,0.06863125123291856
1286,data_sarracenia/masked/11_14_19.Control.f10204046.masked.jpg,#32120b,0.19607843137254902,0.07058823529411765,0.043137254901960784,0.02991452991452992,0.78,0.19607843137254902,227682,0.17476318368932217
1287,data_sarracenia/masked/11_14_19.Control.f1bcp11015.masked.jpg,#633e1f,0.38823529411764707,0.24313725490196078,0.12156862745098039,0.07598039215686274,0.6868686868686869,0.38823529411764707,53483,0.12619302107739389
1288,data_sarracenia/masked/11_14_19.Control.f1bcp11015.masked.jpg,#8b8533,0.5450980392156862,0.5215686274509804,0.2,0.15530303030303036,0.6330935251798561,0.5450980392156862,56205,0.1326155741012083
1289,data_sarracenia/masked/11_14_19.Control.f1bcp11015.masked.jpg,#676d22,0.403921568627451,0.42745098039215684,0.13333333333333333,0.18000000000000002,0.6880733944954127,0.42745098039215684,47765,0.11270141263133554
1290,data_sarracenia/masked/11_14_19.Control.f1bcp11015.masked.jpg,#ab8c47,0.6705882352941176,0.5490196078431373,0.2784313725490196,0.11500000000000003,0.5847953216374269,0.6705882352941176,44952,0.10606414530731278
1291,data_sarracenia/masked/11_14_19.Control.f1bcp11015.masked.jpg,#3b2c0f,0.23137254901960785,0.17254901960784313,0.058823529411764705,0.10984848484848482,0.7457627118644067,0.23137254901960785,57351,0.13531955858515074
1292,data_sarracenia/masked/11_14_19.Control.f1bcp11015.masked.jpg,#8f5b2b,0.5607843137254902,0.3568627450980392,0.16862745098039217,0.08,0.6993006993006993,0.5607843137254902,54522,0.1286445392962562
1293,data_sarracenia/masked/11_14_19.Control.f1bcp11015.masked.jpg,#211608,0.12941176470588237,0.08627450980392157,0.03137254901960784,0.09333333333333332,0.7575757575757576,0.12941176470588237,45464,0.10727220818321029
1294,data_sarracenia/masked/11_14_19.Control.f1bcp11015.masked.jpg,#475210,0.2784313725490196,0.3215686274509804,0.06274509803921569,0.19444444444444442,0.8048780487804879,0.3215686274509804,44244,0.10439362086173579
1295,data_sarracenia/masked/11_14_19.Control.f1bcp11015.masked.jpg,#bfa959,0.7490196078431373,0.6627450980392157,0.34901960784313724,0.130718954248366,0.5340314136125655,0.7490196078431373,19833,0.04679591995639648
1296,data_sarracenia/masked/11_14_19.Control.f1bcp11019.masked.jpg,#623f21,0.3843137254901961,0.24705882352941178,0.12941176470588237,0.07692307692307691,0.6632653061224489,0.3843137254901961,51474,0.12192198736108084
1297,data_sarracenia/masked/11_14_19.Control.f1bcp11019.masked.jpg,#9d6f50,0.615686274509804,0.43529411764705883,0.3137254901960784,0.0670995670995671,0.4904458598726115,0.615686274509804,47910,0.11348025050451457
1298,data_sarracenia/masked/11_14_19.Control.f1bcp11019.masked.jpg,#6c1f1a,0.4235294117647059,0.12156862745098039,0.10196078431372549,0.010162601626016251,0.7592592592592592,0.4235294117647059,42741,0.10123688972685155
1299,data_sarracenia/masked/11_14_19.Control.f1bcp11019.masked.jpg,#873b2d,0.5294117647058824,0.23137254901960785,0.17647058823529413,0.025925925925925908,0.6666666666666666,0.5294117647058824,47277,0.11198091845339044
1300,data_sarracenia/masked/11_14_19.Control.f1bcp11019.masked.jpg,#b19278,0.6941176470588235,0.5725490196078431,0.47058823529411764,0.07602339181286548,0.3220338983050847,0.6941176470588235,26163,0.06197002283342966
1301,data_sarracenia/masked/11_14_19.Control.f1bcp11019.masked.jpg,#371c0e,0.21568627450980393,0.10980392156862745,0.054901960784313725,0.056910569105691054,0.7454545454545455,0.21568627450980393,53408,0.12650288497067658
1302,data_sarracenia/masked/11_14_19.Control.f1bcp11019.masked.jpg,#4d2714,0.30196078431372547,0.15294117647058825,0.0784313725490196,0.05555555555555556,0.7402597402597403,0.30196078431372547,59890,0.1418562346632306
1303,data_sarracenia/masked/11_14_19.Control.f1bcp11019.masked.jpg,#7d5a36,0.49019607843137253,0.35294117647058826,0.21176470588235294,0.08450704225352117,0.5680000000000001,0.49019607843137253,49068,0.11622310439898813
1304,data_sarracenia/masked/11_14_19.Control.f1bcp11019.masked.jpg,#1e0f08,0.11764705882352941,0.058823529411764705,0.03137254901960784,0.05303030303030304,0.7333333333333333,0.11764705882352941,44257,0.10482770708783765
1305,data_sarracenia/masked/11_14_19.Control.f1bcp11020.masked.jpg,#caa976,0.792156862745098,0.6627450980392157,0.4627450980392157,0.10119047619047618,0.41584158415841577,0.792156862745098,18081,0.04083739124935631
1306,data_sarracenia/masked/11_14_19.Control.f1bcp11020.masked.jpg,#b08f50,0.6901960784313725,0.5607843137254902,0.3137254901960784,0.109375,0.5454545454545454,0.6901960784313725,34191,0.07722312063529348
1307,data_sarracenia/masked/11_14_19.Control.f1bcp11020.masked.jpg,#63581f,0.38823529411764707,0.34509803921568627,0.12156862745098039,0.13970588235294115,0.6868686868686869,0.38823529411764707,56439,0.12747201618950393
1308,data_sarracenia/masked/11_14_19.Control.f1bcp11020.masked.jpg,#80723a,0.5019607843137255,0.4470588235294118,0.22745098039215686,0.13333333333333336,0.546875,0.5019607843137255,41985,0.09482649585776365
1309,data_sarracenia/masked/11_14_19.Control.f1bcp11020.masked.jpg,#642b15,0.39215686274509803,0.16862745098039217,0.08235294117647059,0.04641350210970465,0.79,0.39215686274509803,56752,0.12817895183803268
1310,data_sarracenia/masked/11_14_19.Control.f1bcp11020.masked.jpg,#443b11,0.26666666666666666,0.23137254901960785,0.06666666666666667,0.13725490196078433,0.75,0.26666666666666666,56991,0.1287187525409029
1311,data_sarracenia/masked/11_14_19.Control.f1bcp11020.masked.jpg,#8d4a28,0.5529411764705883,0.2901960784313726,0.1568627450980392,0.05610561056105612,0.7163120567375887,0.5529411764705883,49668,0.11217916866174597
1312,data_sarracenia/masked/11_14_19.Control.f1bcp11020.masked.jpg,#a9693b,0.6627450980392157,0.4117647058823529,0.23137254901960785,0.06969696969696969,0.650887573964497,0.6627450980392157,49278,0.11129832232651844
1313,data_sarracenia/masked/11_14_19.Control.f1bcp11020.masked.jpg,#2e1709,0.1803921568627451,0.09019607843137255,0.03529411764705882,0.06306306306306304,0.8043478260869564,0.1803921568627451,79371,0.17926578070088264
1314,data_sarracenia/masked/11_14_19.Control.f1bcr11040.masked.jpg,#655d23,0.396078431372549,0.36470588235294116,0.13725490196078433,0.14646464646464646,0.6534653465346534,0.396078431372549,32788,0.0583588746854053
1315,data_sarracenia/masked/11_14_19.Control.f1bcr11040.masked.jpg,#444311,0.26666666666666666,0.2627450980392157,0.06666666666666667,0.16339869281045752,0.75,0.26666666666666666,32078,0.05709515622052065
1316,data_sarracenia/masked/11_14_19.Control.f1bcr11040.masked.jpg,#bc9069,0.7372549019607844,0.5647058823529412,0.4117647058823529,0.07831325301204818,0.4414893617021277,0.7372549019607844,33816,0.06018859663174532
1317,data_sarracenia/masked/11_14_19.Control.f1bcr11040.masked.jpg,#864b2b,0.5254901960784314,0.29411764705882354,0.16862745098039217,0.0586080586080586,0.6791044776119403,0.5254901960784314,61827,0.1100449598991873
1318,data_sarracenia/masked/11_14_19.Control.f1bcr11040.masked.jpg,#6b2f1e,0.4196078431372549,0.1843137254901961,0.11764705882352941,0.036796536796536806,0.7196261682242991,0.4196078431372549,85960,0.1529989285091326
1319,data_sarracenia/masked/11_14_19.Control.f1bcr11040.masked.jpg,#411b0f,0.2549019607843137,0.10588235294117647,0.058823529411764705,0.04,0.7692307692307692,0.2549019607843137,81604,0.14524574874429103
1320,data_sarracenia/masked/11_14_19.Control.f1bcr11040.masked.jpg,#230d07,0.13725490196078433,0.050980392156862744,0.027450980392156862,0.03571428571428572,0.8,0.13725490196078433,106572,0.18968592146434712
1321,data_sarracenia/masked/11_14_19.Control.f1bcr11040.masked.jpg,#5b1911,0.3568627450980392,0.09803921568627451,0.06666666666666667,0.018018018018018018,0.8131868131868132,0.3568627450980392,75361,0.1341339256791152
1322,data_sarracenia/masked/11_14_19.Control.f1bcr11040.masked.jpg,#9e7241,0.6196078431372549,0.4470588235294118,0.2549019607843137,0.08781362007168458,0.5886075949367089,0.6196078431372549,51828,0.09224788816625551
1323,data_sarracenia/masked/11_14_19.Control.f1bcr11043.masked.jpg,#a77b4d,0.6549019607843137,0.4823529411764706,0.30196078431372547,0.08518518518518518,0.5389221556886228,0.6549019607843137,27468,0.06252674709765536
1324,data_sarracenia/masked/11_14_19.Control.f1bcr11043.masked.jpg,#8f5237,0.5607843137254902,0.3215686274509804,0.21568627450980393,0.051136363636363646,0.6153846153846154,0.5607843137254902,57648,0.13122695196904166
1325,data_sarracenia/masked/11_14_19.Control.f1bcr11043.masked.jpg,#792d26,0.4745098039215686,0.17647058823529413,0.14901960784313725,0.014056224899598402,0.6859504132231404,0.4745098039215686,63276,0.14403824265877532
1326,data_sarracenia/masked/11_14_19.Control.f1bcr11043.masked.jpg,#3c1e0f,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.055555555555555546,0.7499999999999999,0.23529411764705882,61680,0.1404051900751195
1327,data_sarracenia/masked/11_14_19.Control.f1bcr11043.masked.jpg,#777669,0.4666666666666667,0.4627450980392157,0.4117647058823529,0.1547619047619048,0.11764705882352947,0.4666666666666667,37251,0.08479626678807194
1328,data_sarracenia/masked/11_14_19.Control.f1bcr11043.masked.jpg,#5b4721,0.3568627450980392,0.2784313725490196,0.12941176470588237,0.10919540229885057,0.6373626373626373,0.3568627450980392,43056,0.09801047120418849
1329,data_sarracenia/masked/11_14_19.Control.f1bcr11043.masked.jpg,#5a1f17,0.35294117647058826,0.12156862745098039,0.09019607843137255,0.019900497512437814,0.7444444444444445,0.35294117647058826,62754,0.14284998861825632
1330,data_sarracenia/masked/11_14_19.Control.f1bcr11043.masked.jpg,#b4a691,0.7058823529411765,0.6509803921568628,0.5686274509803921,0.09999999999999999,0.19444444444444453,0.7058823529411765,10524,0.023956294104256773
1331,data_sarracenia/masked/11_14_19.Control.f1bcr11043.masked.jpg,#210d07,0.12941176470588237,0.050980392156862744,0.027450980392156862,0.03846153846153846,0.787878787878788,0.12941176470588237,75643,0.17218984748463464
1332,data_sarracenia/masked/11_14_19.Control.f1bcr11075.masked.jpg,#872221,0.5294117647058824,0.13333333333333333,0.12941176470588237,0.0016339869281045694,0.7555555555555555,0.5294117647058824,177891,0.14605172413793102
1333,data_sarracenia/masked/11_14_19.Control.f1bcr11075.masked.jpg,#664822,0.4,0.2823529411764706,0.13333333333333333,0.09313725490196079,0.6666666666666667,0.4,100476,0.08249261083743842
1334,data_sarracenia/masked/11_14_19.Control.f1bcr11075.masked.jpg,#2e0f08,0.1803921568627451,0.058823529411764705,0.03137254901960784,0.030701754385964914,0.8260869565217391,0.1803921568627451,153801,0.12627339901477833
1335,data_sarracenia/masked/11_14_19.Control.f1bcr11075.masked.jpg,#992b2b,0.6,0.16862745098039217,0.16862745098039217,0.0,0.7189542483660131,0.6,201084,0.1650935960591133
1336,data_sarracenia/masked/11_14_19.Control.f1bcr11075.masked.jpg,#ba9b87,0.7294117647058823,0.6078431372549019,0.5294117647058824,0.06535947712418298,0.27419354838709675,0.7294117647058823,31734,0.026054187192118227
1337,data_sarracenia/masked/11_14_19.Control.f1bcr11075.masked.jpg,#a76550,0.6549019607843137,0.396078431372549,0.3137254901960784,0.04022988505747125,0.5209580838323353,0.6549019607843137,108789,0.08931773399014778
1338,data_sarracenia/masked/11_14_19.Control.f1bcr11075.masked.jpg,#914737,0.5686274509803921,0.2784313725490196,0.21568627450980393,0.029629629629629634,0.6206896551724138,0.5686274509803921,138045,0.11333743842364533
1339,data_sarracenia/masked/11_14_19.Control.f1bcr11075.masked.jpg,#4f1911,0.30980392156862746,0.09803921568627451,0.06666666666666667,0.02150537634408602,0.7848101265822786,0.30980392156862746,167794,0.13776190476190475
1340,data_sarracenia/masked/11_14_19.Control.f1bcr11075.masked.jpg,#6d211b,0.42745098039215684,0.12941176470588237,0.10588235294117647,0.012195121951219523,0.7522935779816513,0.42745098039215684,138386,0.11361740558292283
1341,data_sarracenia/masked/11_14_19.Control.f210134.masked.jpg,#7e7b27,0.49411764705882355,0.4823529411764706,0.15294117647058825,0.16091954022988506,0.6904761904761905,0.49411764705882355,75471,0.11102154057079644
1342,data_sarracenia/masked/11_14_19.Control.f210134.masked.jpg,#33230a,0.2,0.13725490196078433,0.0392156862745098,0.10162601626016261,0.803921568627451,0.2,100159,0.14733879877079145
1343,data_sarracenia/masked/11_14_19.Control.f210134.masked.jpg,#997045,0.6,0.4392156862745098,0.27058823529411763,0.08531746031746033,0.5490196078431373,0.6,73833,0.10861196227641894
1344,data_sarracenia/masked/11_14_19.Control.f210134.masked.jpg,#5b3214,0.3568627450980392,0.19607843137254902,0.0784313725490196,0.07042253521126761,0.7802197802197802,0.3568627450980392,85891,0.12634987135676323
1345,data_sarracenia/masked/11_14_19.Control.f210134.masked.jpg,#bc9c71,0.7372549019607844,0.611764705882353,0.44313725490196076,0.09555555555555557,0.398936170212766,0.7372549019607844,35436,0.052128093064445186
1346,data_sarracenia/masked/11_14_19.Control.f210134.masked.jpg,#93592b,0.5764705882352941,0.34901960784313724,0.16862745098039217,0.07371794871794872,0.7074829931972789,0.5764705882352941,70793,0.10413997325632882
1347,data_sarracenia/masked/11_14_19.Control.f210134.masked.jpg,#555a14,0.3333333333333333,0.35294117647058826,0.0784313725490196,0.1785714285714286,0.7777777777777778,0.35294117647058826,75954,0.11173205724734366
1348,data_sarracenia/masked/11_14_19.Control.f210134.masked.jpg,#754823,0.4588235294117647,0.2823529411764706,0.13725490196078433,0.07520325203252032,0.7008547008547008,0.4588235294117647,94384,0.13884349068163998
1349,data_sarracenia/masked/11_14_19.Control.f210134.masked.jpg,#a89543,0.6588235294117647,0.5843137254901961,0.2627450980392157,0.1353135313531353,0.6011904761904762,0.6588235294117647,67866,0.09983421277547232
1350,data_sarracenia/masked/11_14_19.Control.f210275.masked.jpg,#9c9237,0.611764705882353,0.5725490196078431,0.21568627450980393,0.15016501650165012,0.6474358974358975,0.611764705882353,36318,0.1075776515263716
1351,data_sarracenia/masked/11_14_19.Control.f210275.masked.jpg,#935f36,0.5764705882352941,0.37254901960784315,0.21176470588235294,0.07347670250896059,0.6326530612244897,0.5764705882352941,31839,0.09431039283408077
1352,data_sarracenia/masked/11_14_19.Control.f210275.masked.jpg,#9f7855,0.6235294117647059,0.47058823529411764,0.3333333333333333,0.07882882882882884,0.46540880503144655,0.6235294117647059,36549,0.10826189728612136
1353,data_sarracenia/masked/11_14_19.Control.f210275.masked.jpg,#715030,0.44313725490196076,0.3137254901960784,0.18823529411764706,0.08205128205128205,0.5752212389380531,0.44313725490196076,37275,0.11041238395962061
1354,data_sarracenia/masked/11_14_19.Control.f210275.masked.jpg,#78771f,0.47058823529411764,0.4666666666666667,0.12156862745098039,0.16479400749063672,0.7416666666666666,0.47058823529411764,19763,0.058540038744305356
1355,data_sarracenia/masked/11_14_19.Control.f210275.masked.jpg,#baa153,0.7294117647058823,0.6313725490196078,0.3254901960784314,0.1262135922330097,0.553763440860215,0.7294117647058823,51783,0.15338657219533292
1356,data_sarracenia/masked/11_14_19.Control.f210275.masked.jpg,#563a19,0.33725490196078434,0.22745098039215686,0.09803921568627451,0.0901639344262295,0.7093023255813954,0.33725490196078434,47853,0.14174550797101879
1357,data_sarracenia/masked/11_14_19.Control.f210275.masked.jpg,#c2a884,0.7607843137254902,0.6588235294117647,0.5176470588235295,0.09677419354838708,0.3195876288659793,0.7607843137254902,17526,0.05191381465530009
1358,data_sarracenia/masked/11_14_19.Control.f210275.masked.jpg,#2e1c0c,0.1803921568627451,0.10980392156862745,0.047058823529411764,0.0784313725490196,0.7391304347826086,0.1803921568627451,58692,0.17385174082784852
1359,data_sarracenia/masked/11_14_19.Control.p008.masked.jpg,#493a21,0.28627450980392155,0.22745098039215686,0.12941176470588237,0.10416666666666667,0.547945205479452,0.28627450980392155,29117,0.0987231128109149
1360,data_sarracenia/masked/11_14_19.Control.p008.masked.jpg,#c8b47a,0.7843137254901961,0.7058823529411765,0.47843137254901963,0.12393162393162395,0.38999999999999996,0.7843137254901961,15786,0.05352347627959964
1361,data_sarracenia/masked/11_14_19.Control.p008.masked.jpg,#5e3513,0.3686274509803922,0.20784313725490197,0.07450980392156863,0.07555555555555556,0.7978723404255319,0.3686274509803922,47084,0.15964141373043644
1362,data_sarracenia/masked/11_14_19.Control.p008.masked.jpg,#ac8f58,0.6745098039215687,0.5607843137254902,0.34509803921568627,0.10912698412698411,0.48837209302325585,0.6745098039215687,25449,0.0862865163967776
1363,data_sarracenia/masked/11_14_19.Control.p008.masked.jpg,#796c5c,0.4745098039215686,0.4235294117647059,0.3607843137254902,0.09195402298850575,0.23966942148760328,0.4745098039215686,16488,0.055903653674017416
1364,data_sarracenia/masked/11_14_19.Control.p008.masked.jpg,#311e0c,0.19215686274509805,0.11764705882352941,0.047058823529411764,0.08108108108108107,0.7551020408163266,0.19215686274509805,49511,0.1678703176282312
1365,data_sarracenia/masked/11_14_19.Control.p008.masked.jpg,#7f602b,0.4980392156862745,0.3764705882352941,0.16862745098039217,0.10515873015873016,0.6614173228346456,0.4980392156862745,36504,0.12376922450972415
1366,data_sarracenia/masked/11_14_19.Control.p008.masked.jpg,#97773a,0.592156862745098,0.4666666666666667,0.22745098039215686,0.10931899641577063,0.6158940397350994,0.592156862745098,35055,0.11885629424688746
1367,data_sarracenia/masked/11_14_19.Control.p008.masked.jpg,#734723,0.45098039215686275,0.2784313725490196,0.13725490196078433,0.075,0.6956521739130435,0.45098039215686275,39942,0.1354259907234112
1368,data_sarracenia/masked/11_14_19.Control.p009.masked.jpg,#afa159,0.6862745098039216,0.6313725490196078,0.34901960784313724,0.13953488372093023,0.49142857142857144,0.6862745098039216,18447,0.052562294311236483
1369,data_sarracenia/masked/11_14_19.Control.p009.masked.jpg,#7d7928,0.49019607843137253,0.4745098039215686,0.1568627450980392,0.1588235294117647,0.6799999999999999,0.49019607843137253,44277,0.12616147369320854
1370,data_sarracenia/masked/11_14_19.Control.p009.masked.jpg,#989336,0.596078431372549,0.5764705882352941,0.21176470588235294,0.15816326530612243,0.6447368421052632,0.596078431372549,30930,0.08813095696029405
1371,data_sarracenia/masked/11_14_19.Control.p009.masked.jpg,#5e6419,0.3686274509803922,0.39215686274509803,0.09803921568627451,0.18000000000000002,0.75,0.39215686274509803,45718,0.13026741320112264
1372,data_sarracenia/masked/11_14_19.Control.p009.masked.jpg,#c3aca6,0.7647058823529411,0.6745098039215687,0.6509803921568628,0.034482758620689724,0.14871794871794863,0.7647058823529411,9234,0.02631106552122067
1373,data_sarracenia/masked/11_14_19.Control.p009.masked.jpg,#6d512e,0.42745098039215684,0.3176470588235294,0.1803921568627451,0.0925925925925926,0.5779816513761468,0.42745098039215684,40143,0.11438218575030987
1374,data_sarracenia/masked/11_14_19.Control.p009.masked.jpg,#464813,0.27450980392156865,0.2823529411764706,0.07450980392156863,0.17295597484276728,0.736111111111111,0.2823529411764706,73185,0.2085310082489208
1375,data_sarracenia/masked/11_14_19.Control.p009.masked.jpg,#2d2b0b,0.17647058823529413,0.16862745098039217,0.043137254901960784,0.1568627450980392,0.7555555555555556,0.17647058823529413,51671,0.14722970181362283
1376,data_sarracenia/masked/11_14_19.Control.p009.masked.jpg,#7c7263,0.48627450980392156,0.4470588235294118,0.38823529411764707,0.10000000000000003,0.2016129032258064,0.48627450980392156,37350,0.10642390050006412
1377,data_sarracenia/masked/11_14_19.Control.psittacina.masked.jpg,#b19865,0.6941176470588235,0.596078431372549,0.396078431372549,0.1118421052631579,0.4293785310734463,0.6941176470588235,48702,0.09093574075975838
1378,data_sarracenia/masked/11_14_19.Control.psittacina.masked.jpg,#291b0a,0.1607843137254902,0.10588235294117647,0.0392156862745098,0.09139784946236558,0.7560975609756098,0.1607843137254902,58046,0.10838273598909563
1379,data_sarracenia/masked/11_14_19.Control.psittacina.masked.jpg,#96924c,0.5882352941176471,0.5725490196078431,0.2980392156862745,0.15765765765765763,0.49333333333333335,0.5882352941176471,48252,0.09009550661450991
1380,data_sarracenia/masked/11_14_19.Control.psittacina.masked.jpg,#7f4629,0.4980392156862745,0.27450980392156865,0.1607843137254902,0.05620155038759691,0.6771653543307087,0.4980392156862745,82500,0.15404292662888724
1381,data_sarracenia/masked/11_14_19.Control.psittacina.masked.jpg,#4d3114,0.30196078431372547,0.19215686274509805,0.0784313725490196,0.08479532163742691,0.7402597402597403,0.30196078431372547,96127,0.17948708373400055
1382,data_sarracenia/masked/11_14_19.Control.psittacina.masked.jpg,#a26845,0.6352941176470588,0.40784313725490196,0.27058823529411763,0.06272401433691756,0.5740740740740741,0.6352941176470588,62232,0.11619878072689589
1383,data_sarracenia/masked/11_14_19.Control.psittacina.masked.jpg,#c6ad88,0.7764705882352941,0.6784313725490196,0.5333333333333333,0.09946236559139787,0.31313131313131315,0.7764705882352941,19710,0.03680225556188325
1384,data_sarracenia/masked/11_14_19.Control.psittacina.masked.jpg,#5b5423,0.3568627450980392,0.32941176470588235,0.13725490196078433,0.14583333333333334,0.6153846153846153,0.3568627450980392,59273,0.1106737744251398
1385,data_sarracenia/masked/11_14_19.Control.psittacina.masked.jpg,#7b723a,0.4823529411764706,0.4470588235294118,0.22745098039215686,0.1435897435897436,0.5284552845528455,0.4823529411764706,60723,0.11338119555982934
1386,data_sarracenia/masked/11_14_19.Control.r006.masked.jpg,#5d2d1b,0.36470588235294116,0.17647058823529413,0.10588235294117647,0.04545454545454545,0.7096774193548386,0.36470588235294116,153720,0.10009578512875644
1387,data_sarracenia/masked/11_14_19.Control.r006.masked.jpg,#6f6e26,0.43529411764705883,0.43137254901960786,0.14901960784313725,0.16438356164383564,0.6576576576576576,0.43529411764705883,180795,0.11772584876628624
1388,data_sarracenia/masked/11_14_19.Control.r006.masked.jpg,#c2ba78,0.7607843137254902,0.7294117647058823,0.47058823529411764,0.14864864864864866,0.38144329896907214,0.7607843137254902,55449,0.03610597963573
1389,data_sarracenia/masked/11_14_19.Control.r006.masked.jpg,#565319,0.33725490196078434,0.3254901960784314,0.09803921568627451,0.15846994535519124,0.7093023255813954,0.33725490196078434,156829,0.10212023084802072
1390,data_sarracenia/masked/11_14_19.Control.r006.masked.jpg,#291708,0.1607843137254902,0.09019607843137255,0.03137254901960784,0.07575757575757575,0.8048780487804879,0.1607843137254902,204147,0.13293165656180225
1391,data_sarracenia/masked/11_14_19.Control.r006.masked.jpg,#a29c51,0.6352941176470588,0.611764705882353,0.3176470588235294,0.15432098765432103,0.5,0.6352941176470588,200550,0.13058944644530382
1392,data_sarracenia/masked/11_14_19.Control.r006.masked.jpg,#814c32,0.5058823529411764,0.2980392156862745,0.19607843137254902,0.0548523206751055,0.6124031007751939,0.5058823529411764,138297,0.09005299763174363
1393,data_sarracenia/masked/11_14_19.Control.r006.masked.jpg,#89813a,0.5372549019607843,0.5058823529411764,0.22745098039215686,0.14978902953586498,0.5766423357664234,0.5372549019607843,264477,0.17221593132642543
1394,data_sarracenia/masked/11_14_19.Control.r006.masked.jpg,#3b340d,0.23137254901960785,0.20392156862745098,0.050980392156862744,0.14130434782608695,0.7796610169491526,0.23137254901960785,181465,0.11816212365593148
1395,data_sarracenia/masked/11_14_19.Control.r008.masked.jpg,#a39058,0.6392156862745098,0.5647058823529412,0.34509803921568627,0.12444444444444447,0.460122699386503,0.6392156862745098,110187,0.10186324493974845
1396,data_sarracenia/masked/11_14_19.Control.r008.masked.jpg,#8c763b,0.5490196078431373,0.4627450980392157,0.23137254901960785,0.1213991769547325,0.5785714285714286,0.5490196078431373,113136,0.10458947134873789
