,Image,Hex,R,G,B,H,S,V,Freq,Prop,Date,Treatment,Name,SqIn,SqCm,HScaled,HBin
912,data_sarracenia/masked/10_2_18.Control.f1bcr11075.masked,#6f581e,0.4352941176470588,0.3450980392156862,0.1176470588235294,0.1193415637860082,0.7297297297297297,0.4352941176470588,69492,0.0611317448392709,2018-10-02,control,f1bcr11075,1.195293955760432,7.711558504508952,42,40
913,data_sarracenia/masked/10_2_18.Control.f1bcr11075.masked,#6e2b1e,0.4313725490196078,0.1686274509803921,0.1176470588235294,0.0270833333333333,0.7272727272727272,0.4313725490196078,184329,0.162153246337391,2018-10-02,control,f1bcr11075,3.1705425023220615,20.45507205977135,9,5
914,data_sarracenia/masked/10_2_18.Control.f1bcr11075.masked,#7e3f37,0.4941176470588235,0.2470588235294117,0.2156862745098039,0.0187793427230046,0.5634920634920635,0.4941176470588235,77334,0.0680303107609535,2018-10-02,control,f1bcr11075,1.3301799167498023,8.581788772631315,6,5
915,data_sarracenia/masked/10_2_18.Control.f1bcr11075.masked,#5b1a12,0.3568627450980392,0.1019607843137254,0.0705882352941176,0.0182648401826484,0.8021978021978021,0.3568627450980392,212017,0.1865102334885701,2018-10-02,control,f1bcr11075,3.6467886752210257,23.52762187662572,6,5
916,data_sarracenia/masked/10_2_18.Control.f1bcr11075.masked,#210904,0.1294117647058823,0.0352941176470588,0.0156862745098039,0.028735632183908,0.8787878787878788,0.1294117647058823,199972,0.1759143106976155,2018-10-02,control,f1bcr11075,3.43960920568303,22.19098280757014,10,10
917,data_sarracenia/masked/10_2_18.Control.f1bcr11075.masked,#503412,0.3137254901960784,0.2039215686274509,0.0705882352941176,0.0913978494623655,0.775,0.3137254901960784,98785,0.0869006420011999,2018-10-02,control,f1bcr11075,1.6991468574770374,10.962215893454164,32,30
918,data_sarracenia/masked/10_2_18.Control.f210134.masked,#602e14,0.3764705882352941,0.1803921568627451,0.0784313725490196,0.0570175438596491,0.7916666666666666,0.3764705882352941,129994,0.1469632597503318,2018-10-02,control,f210134,2.235955829233892,14.425492664409381,20,20
919,data_sarracenia/masked/10_2_18.Control.f210134.masked,#4c4117,0.2980392156862745,0.2549019607843137,0.0901960784313725,0.1320754716981132,0.6973684210526315,0.2980392156862745,88972,0.1005862974176232,2018-10-02,control,f210134,1.5303588014723588,9.873262868577253,47,45
920,data_sarracenia/masked/10_2_18.Control.f210134.masked,#342b0f,0.2039215686274509,0.1686274509803921,0.0588235294117647,0.1261261261261261,0.7115384615384615,0.2039215686274509,75131,0.0849385099950934,2018-10-02,control,f210134,1.2922873163851525,8.33732087149977,45,45
921,data_sarracenia/masked/10_2_18.Control.f210134.masked,#6d4c1f,0.4274509803921568,0.2980392156862745,0.1215686274509803,0.0961538461538461,0.7155963302752293,0.4274509803921568,111144,0.1256526035177845,2018-10-02,control,f210134,1.9117272695999175,12.333699683778606,34,30
922,data_sarracenia/masked/10_2_18.Control.f210134.masked,#84705e,0.5176470588235295,0.4392156862745098,0.3686274509803922,0.0789473684210525,0.2878787878787879,0.5176470588235295,17835,0.020163159358487,2018-10-02,control,f210134,0.3067700987306065,1.9791579739814245,28,25
923,data_sarracenia/masked/10_2_18.Control.f210134.masked,#48220e,0.2823529411764706,0.1333333333333333,0.0549019607843137,0.0574712643678161,0.8055555555555556,0.2823529411764706,138946,0.1570838430179054,2018-10-02,control,f210134,2.3899342942653687,15.418900131921673,20,20
924,data_sarracenia/masked/10_2_18.Control.f210134.masked,#321708,0.196078431372549,0.0901960784313725,0.0313725490196078,0.0595238095238095,0.84,0.196078431372549,151056,0.1707746677911759,2018-10-02,control,f210134,2.5982317933193437,16.762752280220806,21,20
925,data_sarracenia/masked/10_2_18.Control.f210134.masked,#1d0c04,0.1137254901960784,0.0470588235294117,0.0156862745098039,0.0533333333333333,0.8620689655172413,0.1137254901960784,137589,0.1555497018769205,2018-10-02,control,f210134,2.366593278062541,15.268313231406236,19,15
926,data_sarracenia/masked/10_2_18.Control.f210134.masked,#7f6d2d,0.4980392156862745,0.4274509803921568,0.1764705882352941,0.1300813008130081,0.6456692913385826,0.4980392156862745,33867,0.0382879572746779,2018-10-02,control,f210134,0.5825277787333586,3.7582362267916403,46,45
927,data_sarracenia/masked/10_2_18.Control.f210275.masked,#503c15,0.3137254901960784,0.2352941176470588,0.0823529411764705,0.1101694915254237,0.7375,0.3137254901960784,63330,0.0748662975169876,2018-10-02,control,f210275,1.0893047576456019,7.027758592219995,39,35
928,data_sarracenia/masked/10_2_18.Control.f210275.masked,#321408,0.196078431372549,0.0784313725490196,0.0313725490196078,0.0476190476190476,0.84,0.196078431372549,191299,0.2261463421554117,2018-10-02,control,f210275,3.290429667343218,21.228536095580182,17,15
929,data_sarracenia/masked/10_2_18.Control.f210275.masked,#6d512a,0.4274509803921568,0.3176470588235294,0.1647058823529411,0.0970149253731343,0.6146788990825687,0.4274509803921568,55227,0.0652872416385706,2018-10-02,control,f210275,0.9499294781382228,6.128565036673515,34,30
930,data_sarracenia/masked/10_2_18.Control.f210275.masked,#7d5748,0.4901960784313725,0.3411764705882353,0.2823529411764706,0.0471698113207547,0.424,0.4901960784313725,22842,0.0270029364895473,2018-10-02,control,f210275,0.39289277236919057,2.5347870166349145,16,15
931,data_sarracenia/masked/10_2_18.Control.f210275.masked,#1d0a04,0.1137254901960784,0.0392156862745098,0.0156862745098039,0.04,0.8620689655172413,0.1137254901960784,183473,0.2168947450550178,2018-10-02,control,f210275,3.1558189136193198,20.360081354656234,14,10
932,data_sarracenia/masked/10_2_18.Control.f210275.masked,#431f0d,0.2627450980392157,0.1215686274509803,0.0509803921568627,0.0555555555555555,0.8059701492537314,0.2627450980392157,145501,0.1720057027478165,2018-10-02,control,f210275,2.50268327083835,16.146311431021658,19,15
933,data_sarracenia/masked/10_2_18.Control.f210275.masked,#8d716c,0.5529411764705883,0.4431372549019607,0.4235294117647059,0.0252525252525252,0.2340425531914894,0.5529411764705883,5190,0.0061354189817332,2018-10-02,control,f210275,0.08927035673741787,0.5759366349853431,9,5
934,data_sarracenia/masked/10_2_18.Control.f210275.masked,#582415,0.3450980392156862,0.1411764705882353,0.0823529411764705,0.0373134328358209,0.7613636363636364,0.3450980392156862,100956,0.1193463118920733,2018-10-02,control,f210275,1.7364890433107434,11.203132740188881,13,10
935,data_sarracenia/masked/10_2_18.Control.f210275.masked,#6a3423,0.4156862745098039,0.2039215686274509,0.1372549019607843,0.0399061032863849,0.6698113207547169,0.4156862745098039,78090,0.0923150035228417,2018-10-02,control,f210275,1.3431834600433452,8.665682432756347,14,10
936,data_sarracenia/masked/10_2_18.Control.f211004.masked,#84554c,0.5176470588235295,0.3333333333333333,0.2980392156862745,0.0267857142857142,0.4242424242424243,0.5176470588235295,25899,0.0251822869316386,2018-10-02,control,f211004,0.44547456052839796,2.8740236819817726,9,5
937,data_sarracenia/masked/10_2_18.Control.f211004.masked,#6b351b,0.4196078431372549,0.2078431372549019,0.1058823529411764,0.0541666666666666,0.7476635514018691,0.4196078431372549,64425,0.0626421419966338,2018-10-02,control,f211004,1.1081392548763287,7.149271234861412,19,15
938,data_sarracenia/masked/10_2_18.Control.f211004.masked,#592b30,0.3490196078431372,0.1686274509803921,0.188235294117647,0.9818840579710144,0.5168539325842696,0.3490196078431372,48291,0.0469546244339843,2018-10-02,control,f211004,0.8306271285561939,5.358873996161311,353,350
939,data_sarracenia/masked/10_2_18.Control.f211004.masked,#1c0704,0.1098039215686274,0.0274509803921568,0.0156862745098039,0.0208333333333333,0.8571428571428571,0.1098039215686274,268500,0.2610696953992422,2018-10-02,control,f211004,4.618321923698786,29.795565798374685,7,5
940,data_sarracenia/masked/10_2_18.Control.f211004.masked,#511c13,0.3176470588235294,0.1098039215686274,0.0745098039215686,0.0241935483870967,0.7654320987654321,0.3176470588235294,139410,0.1355520530190255,2018-10-02,control,f211004,2.397915304964051,15.47039042067566,8,5
941,data_sarracenia/masked/10_2_18.Control.f211004.masked,#96796c,0.5882352941176471,0.4745098039215686,0.4235294117647059,0.0515873015873015,0.28,0.5882352941176471,8970,0.0087217697122204,2018-10-02,control,f211004,0.1542880732051326,0.9954049356105062,18,15
942,data_sarracenia/masked/10_2_18.Control.f211004.masked,#7d4130,0.4901960784313725,0.2549019607843137,0.188235294117647,0.0367965367965367,0.616,0.4901960784313725,52221,0.0507758680202749,2018-10-02,control,f211004,0.8982249131377068,5.794987864271599,13,10
943,data_sarracenia/masked/10_2_18.Control.f211004.masked,#3d0f0a,0.2392156862745098,0.0588235294117647,0.0392156862745098,0.0163398692810457,0.8360655737704918,0.2392156862745098,248499,0.2416221908268762,2018-10-02,control,f211004,4.274295641404933,27.576045829908047,5,5
944,data_sarracenia/masked/10_2_18.Control.f211004.masked,#2b1009,0.1686274509803921,0.0627450980392156,0.0352941176470588,0.034313725490196,0.7906976744186047,0.1686274509803921,172246,0.1674793696601038,2018-10-02,control,f211004,2.96270941552857,19.114216113619538,12,10
945,data_sarracenia/masked/10_2_18.Control.p008.masked,#625636,0.3843137254901961,0.3372549019607843,0.2117647058823529,0.1212121212121212,0.4489795918367347,0.3843137254901961,50247,0.0770457441376571,2018-10-02,control,p008,0.8642712167601224,5.575932196167347,43,40
946,data_sarracenia/masked/10_2_18.Control.p008.masked,#836b44,0.5137254901960784,0.4196078431372549,0.2666666666666666,0.1031746031746032,0.4809160305343511,0.5137254901960784,57435,0.0880673933676903,2018-10-02,control,p008,0.9879080807733324,6.373587790054563,37,35
947,data_sarracenia/masked/10_2_18.Control.p008.masked,#7b532a,0.4823529411764706,0.3254901960784314,0.1647058823529411,0.0843621399176954,0.6585365853658536,0.4823529411764706,58854,0.0902432030863071,2018-10-02,control,p008,1.0123155251298634,6.5310548584638495,30,30
948,data_sarracenia/masked/10_2_18.Control.p008.masked,#a59e82,0.6470588235294118,0.6196078431372549,0.5098039215686274,0.1333333333333333,0.2121212121212122,0.6470588235294118,6096,0.0093472417510131,2018-10-02,control,p008,0.10485396814475902,0.6764758625955012,47,45
949,data_sarracenia/masked/10_2_18.Control.p008.masked,#5d401e,0.3647058823529411,0.2509803921568627,0.1176470588235294,0.0899470899470899,0.6774193548387096,0.3647058823529411,109203,0.167445347922554,2018-10-02,control,p008,1.8783411882073686,12.118306040521082,32,30
950,data_sarracenia/masked/10_2_18.Control.p008.masked,#512511,0.3176470588235294,0.1450980392156863,0.0666666666666666,0.0520833333333333,0.7901234567901235,0.3176470588235294,102398,0.1570109679823236,2018-10-02,control,p008,1.7612920981113902,11.363152128945888,18,15
951,data_sarracenia/masked/10_2_18.Control.p008.masked,#8d7e60,0.5529411764705883,0.4941176470588235,0.3764705882352941,0.1111111111111111,0.3191489361702128,0.5529411764705883,43062,0.0660286949281706,2018-10-02,control,p008,0.7406859541091885,4.778609513629835,40,40
952,data_sarracenia/masked/10_2_18.Control.p008.masked,#3f3515,0.2470588235294117,0.2078431372549019,0.0823529411764705,0.126984126984127,0.6666666666666667,0.2470588235294117,92828,0.1423369024381642,2018-10-02,control,p008,1.5966837524510646,10.301164923394879,45,45
953,data_sarracenia/masked/10_2_18.Control.p008.masked,#251509,0.1450980392156863,0.0823529411764705,0.0352941176470588,0.0714285714285714,0.7567567567567568,0.1450980392156863,132048,0.2024745043861195,2018-10-02,control,p008,2.2712855619388352,14.6534259685057,25,25
954,data_sarracenia/masked/10_2_18.Control.p009.masked,#393112,0.2235294117647059,0.192156862745098,0.0705882352941176,0.1324786324786324,0.6842105263157895,0.2235294117647059,60523,0.1625943965204589,2018-10-02,control,p009,1.0410230830093914,6.716264539348346,47,45
955,data_sarracenia/masked/10_2_18.Control.p009.masked,#746a30,0.4549019607843137,0.4156862745098039,0.188235294117647,0.142156862745098,0.5862068965517241,0.4549019607843137,30075,0.0807961679915536,2018-10-02,control,p009,0.51730365681654,3.337436280767667,51,50
956,data_sarracenia/masked/10_2_18.Control.p009.masked,#595e25,0.3490196078431372,0.3686274509803922,0.1450980392156863,0.1812865497076023,0.6063829787234043,0.3686274509803922,46941,0.1261064978118544,2018-10-02,control,p009,0.80740651553201,5.209063888795181,65,65
957,data_sarracenia/masked/10_2_18.Control.p009.masked,#93906d,0.5764705882352941,0.5647058823529412,0.4274509803921568,0.1535087719298246,0.2585034013605441,0.5764705882352941,10989,0.0295218317559163,2018-10-02,control,p009,0.18901579001685645,1.2194542739602958,55,55
958,data_sarracenia/masked/10_2_18.Control.p009.masked,#7a714e,0.4784313725490196,0.4431372549019607,0.3058823529411765,0.1325757575757575,0.360655737704918,0.4784313725490196,18069,0.0485421765399628,2018-10-02,control,p009,0.3107950049881317,2.00512505925822,47,45
959,data_sarracenia/masked/10_2_18.Control.p009.masked,#674b1e,0.403921568627451,0.2941176470588235,0.1176470588235294,0.1027397260273972,0.7087378640776698,0.403921568627451,40380,0.108480441014096,2018-10-02,control,p009,0.6945543362344766,4.48098676699579,36,35
960,data_sarracenia/masked/10_2_18.Control.p009.masked,#503411,0.3137254901960784,0.2039215686274509,0.0666666666666666,0.0925925925925926,0.7875000000000001,0.3137254901960784,25811,0.0693409772911053,2018-10-02,control,p009,0.443960920568303,2.864258282390499,33,30
961,data_sarracenia/masked/10_2_18.Control.p009.masked,#2a1b0a,0.1647058823529411,0.1058823529411764,0.0392156862745098,0.0885416666666666,0.7619047619047619,0.1647058823529411,71764,0.1927932235991973,2018-10-02,control,p009,1.234373387457429,7.963683366683653,31,30
962,data_sarracenia/masked/10_2_18.Control.p009.masked,#464c19,0.2745098039215686,0.2980392156862745,0.0980392156862745,0.1862745098039215,0.6710526315789475,0.2980392156862745,67681,0.1818242874758552,2018-10-02,control,p009,1.1641439333998418,7.510591019738536,67,65
963,data_sarracenia/masked/10_2_18.Control.psittacina.masked,#612f2c,0.3803921568627451,0.1843137254901961,0.1725490196078431,0.0094339622641509,0.5463917525773195,0.3803921568627451,47568,0.0649866250618198,2018-10-02,control,psittacina,0.8181912002476865,5.278642360883006,3,0
964,data_sarracenia/masked/10_2_18.Control.psittacina.masked,#491512,0.2862745098039215,0.0823529411764705,0.0705882352941176,0.009090909090909,0.7534246575342466,0.2862745098039215,73401,0.1002792479432104,2018-10-02,control,psittacina,1.2625305308060133,8.145341993171323,3,0
965,data_sarracenia/masked/10_2_18.Control.psittacina.masked,#775b4c,0.4666666666666667,0.3568627450980392,0.2980392156862745,0.0581395348837209,0.361344537815126,0.4666666666666667,55905,0.0763764983619457,2018-10-02,control,psittacina,0.9615913860125908,6.203803001706282,20,20
966,data_sarracenia/masked/10_2_18.Control.psittacina.masked,#8c7275,0.5490196078431373,0.4470588235294118,0.4588235294117647,0.9807692307692308,0.1857142857142857,0.5490196078431373,22488,0.0307227384878532,2018-10-02,control,psittacina,0.38680381162062677,2.4955034773700184,353,350
967,data_sarracenia/masked/10_2_18.Control.psittacina.masked,#32130b,0.196078431372549,0.0745098039215686,0.0431372549019607,0.0341880341880342,0.78,0.196078431372549,150062,0.2050122546675665,2018-10-02,control,psittacina,2.5811345419519074,16.652447653019372,12,10
968,data_sarracenia/masked/10_2_18.Control.psittacina.masked,#3a3013,0.2274509803921568,0.188235294117647,0.0745098039215686,0.1239316239316239,0.6724137931034483,0.2274509803921568,85197,0.1163947505758464,2018-10-02,control,psittacina,1.465427087275104,9.454349420201593,44,40
969,data_sarracenia/masked/10_2_18.Control.psittacina.masked,#1d0b05,0.1137254901960784,0.0431372549019607,0.0196078431372549,0.0416666666666666,0.8275862068965517,0.1137254901960784,167523,0.2288671878201993,2018-10-02,control,psittacina,2.8814716708521106,18.590102678737885,14,10
970,data_sarracenia/masked/10_2_18.Control.psittacina.masked,#594d27,0.3490196078431372,0.3019607843137254,0.1529411764705882,0.1266666666666666,0.5617977528089887,0.3490196078431372,59730,0.0816021509195782,2018-10-02,control,psittacina,1.027383122914445,6.628264972576983,45,45
971,data_sarracenia/masked/10_2_18.Control.psittacina.masked,#4c2a1a,0.2980392156862745,0.1647058823529411,0.1019607843137254,0.0533333333333333,0.6578947368421053,0.2980392156862745,70092,0.0957585461619802,2018-10-02,control,psittacina,1.2056142282156248,7.7781407744494535,19,15
972,data_sarracenia/masked/10_2_18.Control.r006.masked,#8d9779,0.5529411764705883,0.592156862745098,0.4745098039215686,0.2222222222222221,0.1986754966887417,0.592156862745098,5142,0.0060989278839139,2018-10-02,control,r006,0.08844473494100244,0.5706100533901028,79,75
973,data_sarracenia/masked/10_2_18.Control.r006.masked,#3f1c17,0.2470588235294117,0.1098039215686274,0.0901960784313725,0.0208333333333333,0.6349206349206349,0.2470588235294117,168196,0.199497330681213,2018-10-02,control,r006,2.8930475764560186,18.664785791521147,7,5
974,data_sarracenia/masked/10_2_18.Control.r006.masked,#2a100e,0.1647058823529411,0.0627450980392156,0.0549019607843137,0.0119047619047618,0.6666666666666666,0.1647058823529411,157703,0.1870515799449412,2018-10-02,control,r006,2.712563211668788,17.500372860711668,4,0
975,data_sarracenia/masked/10_2_18.Control.r006.masked,#725144,0.4470588235294118,0.3176470588235294,0.2666666666666666,0.0471014492753623,0.4035087719298246,0.4470588235294118,39168,0.0464571776268267,2018-10-02,control,r006,0.6737073858749871,4.346490581715976,16,15
976,data_sarracenia/masked/10_2_18.Control.r006.masked,#512623,0.3176470588235294,0.1490196078431372,0.1372549019607843,0.0108695652173912,0.5679012345679012,0.3176470588235294,132261,0.1568748154131365,2018-10-02,control,r006,2.2749492586604285,14.677062674334577,3,0
977,data_sarracenia/masked/10_2_18.Control.r006.masked,#7f6567,0.4980392156862745,0.396078431372549,0.403921568627451,0.9871794871794872,0.2047244094488189,0.4980392156862745,21477,0.0254738767333373,2018-10-02,control,r006,0.36941415253362686,2.383312352520272,355,355
978,data_sarracenia/masked/10_2_18.Control.r006.masked,#160705,0.0862745098039215,0.0274509803921568,0.0196078431372549,0.0196078431372549,0.7727272727272727,0.0862745098039215,216273,0.2565214761255796,2018-10-02,control,r006,3.7199938078365267,23.99991211140368,7,5
979,data_sarracenia/masked/10_2_18.Control.r006.masked,#7d8f4f,0.4901960784313725,0.5607843137254902,0.3098039215686274,0.2135416666666666,0.4475524475524475,0.5607843137254902,19629,0.02328196332815,2018-10-02,control,r006,0.337627713371633,2.178238961103526,76,75
980,data_sarracenia/masked/10_2_18.Control.r006.masked,#613930,0.3803921568627451,0.2235294117647059,0.188235294117647,0.0306122448979592,0.5051546391752577,0.3803921568627451,83250,0.0987428522629015,2018-10-02,control,r006,1.4319378031580035,9.238289954244665,11,10
981,data_sarracenia/masked/10_2_18.Control.r008.masked,#5e312a,0.3686274509803922,0.192156862745098,0.1647058823529411,0.0224358974358974,0.5531914893617021,0.3686274509803922,54132,0.0748969564982781,2018-10-02,control,r008,0.931094980907496,6.007052394032098,8,5
982,data_sarracenia/masked/10_2_18.Control.r008.masked,#4b1814,0.2941176470588235,0.0941176470588235,0.0784313725490196,0.0121212121212121,0.7333333333333334,0.2941176470588235,97773,0.1352785806492674,2018-10-02,control,r008,1.6817399979359455,10.849913798154518,4,0
983,data_sarracenia/masked/10_2_18.Control.r008.masked,#453718,0.2705882352941176,0.2156862745098039,0.0941176470588235,0.1148148148148148,0.6521739130434783,0.2705882352941176,92256,0.1276452674703529,2018-10-02,control,r008,1.5868450927104476,10.237689826051602,41,40
984,data_sarracenia/masked/10_2_18.Control.r008.masked,#230c06,0.1372549019607843,0.0470588235294117,0.0235294117647058,0.0344827586206896,0.8285714285714286,0.1372549019607843,221336,0.3062401678028317,2018-10-02,control,r008,3.807079706904262,24.561755499251618,12,10
985,data_sarracenia/masked/10_2_18.Control.r008.masked,#5f562b,0.3725490196078431,0.3372549019607843,0.1686274509803921,0.1378205128205128,0.5473684210526315,0.3725490196078431,44637,0.0617596883029195,2018-10-02,control,r008,0.7677766693040696,4.953387972223653,49,45
986,data_sarracenia/masked/10_2_18.Control.r008.masked,#75494c,0.4588235294117647,0.2862745098039215,0.2980392156862745,0.9886363636363636,0.376068376068376,0.4588235294117647,32649,0.0451731089320971,2018-10-02,control,r008,0.5615776256493171,3.623074218812421,355,355
987,data_sarracenia/masked/10_2_18.Control.r008.masked,#361d0f,0.2117647058823529,0.1137254901960784,0.0588235294117647,0.0598290598290598,0.7222222222222223,0.2117647058823529,135858,0.1879729312780438,2018-10-02,control,r008,2.3368192920293094,15.076223382627887,21,20
988,data_sarracenia/masked/10_2_18.Control.r008.masked,#7d6a58,0.4901960784313725,0.4156862745098039,0.3450980392156862,0.0810810810810811,0.296,0.4901960784313725,31806,0.0440067353577224,2018-10-02,control,r008,0.5470776428497712,3.529526129546016,29,25
989,data_sarracenia/masked/10_2_18.Control.r008.masked,#937a7f,0.5764705882352941,0.4784313725490196,0.4980392156862745,0.9666666666666668,0.1700680272108842,0.5764705882352941,12306,0.0170265637084868,2018-10-02,control,r008,0.21166878805600467,1.3656023564796977,348,345
990,data_sarracenia/masked/10_2_18.Control.r012.masked,#5b2c27,0.3568627450980392,0.1725490196078431,0.1529411764705882,0.016025641025641,0.5714285714285714,0.3568627450980392,46641,0.0982826196898179,2018-10-02,control,r012,0.8022463793044137,5.17577275382493,5,5
991,data_sarracenia/masked/10_2_18.Control.r012.masked,#461716,0.2745098039215686,0.0901960784313725,0.0862745098039215,0.0034722222222222,0.6857142857142857,0.2745098039215686,46599,0.0981941166554281,2018-10-02,control,r012,0.8015239602325501,5.1711119949290945,1,0
992,data_sarracenia/masked/10_2_18.Control.r012.masked,#674b3c,0.403921568627451,0.2941176470588235,0.2352941176470588,0.0581395348837209,0.4174757281553398,0.403921568627451,26094,0.0549856709372892,2018-10-02,control,r012,0.44882864907633563,2.8956629197124357,20,20
993,data_sarracenia/masked/10_2_18.Control.r012.masked,#3e2821,0.2431372549019607,0.1568627450980392,0.1294117647058823,0.0402298850574712,0.4677419354838709,0.2431372549019607,32825,0.069169335805799,2018-10-02,control,r012,0.564604905569507,3.6426050179949683,14,10
994,data_sarracenia/masked/10_2_18.Control.r012.masked,#321412,0.196078431372549,0.0784313725490196,0.0705882352941176,0.0104166666666666,0.64,0.196078431372549,65551,0.1381300573162508,2018-10-02,control,r012,1.1275069661839072,7.274223961449754,3,0
995,data_sarracenia/masked/10_2_18.Control.r012.masked,#190706,0.0980392156862745,0.0274509803921568,0.0235294117647058,0.0087719298245614,0.76,0.0980392156862745,96353,0.2030364969656102,2018-10-02,control,r012,1.6573153531253224,10.692335759295329,3,0
996,data_sarracenia/masked/10_2_18.Control.r012.masked,#0d0302,0.0509803921568627,0.0117647058823529,0.0078431372549019,0.0151515151515151,0.8461538461538461,0.0509803921568627,67831,0.1429345077545515,2018-10-02,control,r012,1.16672400151364,7.527236587223662,5,5
997,data_sarracenia/masked/10_2_18.Control.r012.masked,#7c7358,0.4862745098039215,0.4509803921568627,0.3450980392156862,0.125,0.2903225806451613,0.4862745098039215,16626,0.035034558327714,2018-10-02,control,r012,0.285974749733393,1.844994700051313,45,45
998,data_sarracenia/masked/10_2_18.Control.r012.masked,#240d0b,0.1411764705882353,0.0509803921568627,0.0431372549019607,0.0133333333333333,0.6944444444444444,0.1411764705882353,76040,0.1602326365475387,2018-10-02,control,r012,1.3079225291547696,8.438193010459631,4,0
999,data_sarracenia/masked/10_2_18.Maxsea.f102-04011.masked,#733521,0.4509803921568627,0.2078431372549019,0.1294117647058823,0.040650406504065,0.7130434782608694,0.4509803921568627,185333,0.119510461913065,2018-10-02,maxsea,f102-04011,3.187811758230417,20.566486391471788,14,10
1000,data_sarracenia/masked/10_2_18.Maxsea.f102-04011.masked,#cbb89d,0.796078431372549,0.7215686274509804,0.615686274509804,0.0978260869565217,0.2266009852216748,0.796078431372549,39255,0.0253132641375112,2018-10-02,maxsea,f102-04011,0.6752038253809901,4.356145010857349,35,35
1001,data_sarracenia/masked/10_2_18.Maxsea.f102-04011.masked,#644f1b,0.392156862745098,0.3098039215686274,0.1058823529411764,0.1187214611872146,0.73,0.392156862745098,69699,0.0449448273371645,2018-10-02,maxsea,f102-04011,1.1988544497574736,7.734529387638425,42,40
1002,data_sarracenia/masked/10_2_18.Maxsea.f102-04011.masked,#270e08,0.1529411764705882,0.0549019607843137,0.0313725490196078,0.032258064516129,0.7948717948717949,0.1529411764705882,301228,0.1942444001939684,2018-10-02,maxsea,f102-04011,5.18125838522137,33.42740668272927,11,10
1003,data_sarracenia/masked/10_2_18.Maxsea.f102-04011.masked,#45190e,0.2705882352941176,0.0980392156862745,0.0549019607843137,0.0333333333333333,0.7971014492753623,0.2705882352941176,341694,0.220338567729022,2018-10-02,maxsea,f102-04011,5.877291960507757,37.917936908416536,11,10
1004,data_sarracenia/masked/10_2_18.Maxsea.f102-04011.masked,#5d2416,0.3647058823529411,0.1411764705882353,0.0862745098039215,0.0328638497652582,0.7634408602150539,0.3647058823529411,282551,0.182200690238643,2018-10-02,maxsea,f102-04011,4.86000550414531,31.35481158993134,11,10
1005,data_sarracenia/masked/10_2_18.Maxsea.f102-04011.masked,#aa9058,0.6666666666666666,0.5647058823529412,0.3450980392156862,0.1138211382113821,0.4823529411764705,0.6666666666666666,97518,0.0628836808600641,2018-10-02,maxsea,f102-04011,1.6773538821424885,10.821616333429803,40,40
1006,data_sarracenia/masked/10_2_18.Maxsea.f102-04011.masked,#8a5139,0.5411764705882353,0.3176470588235294,0.2235294117647059,0.0493827160493827,0.5869565217391305,0.5411764705882353,140385,0.0905261135127885,2018-10-02,maxsea,f102-04011,2.4146857477037393,15.578586609328976,17,15
1007,data_sarracenia/masked/10_2_18.Maxsea.f102-04011.masked,#94752d,0.5803921568627451,0.4588235294117647,0.1764705882352941,0.116504854368932,0.6959459459459459,0.5803921568627451,93105,0.060037994077773,2018-10-02,maxsea,f102-04011,1.6014482782345454,10.331903738017411,41,40
1008,data_sarracenia/masked/10_2_18.Maxsea.f102-04018.masked,#7f6b24,0.4980392156862745,0.4196078431372549,0.1411764705882353,0.13003663003663,0.7165354330708662,0.4980392156862745,110463,0.0620535771966319,2018-10-02,maxsea,f102-04018,1.9000137603632736,12.258128807396137,46,45
1009,data_sarracenia/masked/10_2_18.Maxsea.f102-04018.masked,#a56d52,0.6470588235294118,0.4274509803921568,0.3215686274509804,0.0542168674698794,0.503030303030303,0.6470588235294118,74457,0.0418268849961491,2018-10-02,maxsea,f102-04018,1.2806942103271526,8.262526788266607,19,15
1010,data_sarracenia/masked/10_2_18.Maxsea.f102-04018.masked,#8c4538,0.5490196078431373,0.2705882352941176,0.2196078431372549,0.0257936507936507,0.6000000000000001,0.5490196078431373,139857,0.0785659193213053,2018-10-02,maxsea,f102-04018,2.4056039079431697,15.519994211781334,9,5
1011,data_sarracenia/masked/10_2_18.Maxsea.f102-04018.masked,#3a140d,0.2274509803921568,0.0784313725490196,0.0509803921568627,0.0259259259259259,0.7758620689655171,0.2274509803921568,343858,0.1931653037458647,2018-10-02,maxsea,f102-04018,5.91451374316282,38.15807696200194,9,5
1012,data_sarracenia/masked/10_2_18.Maxsea.f102-04018.masked,#591a16,0.3490196078431372,0.1019607843137254,0.0862745098039215,0.0099502487562188,0.7528089887640449,0.3490196078431372,391462,0.219907276070249,2018-10-02,maxsea,f102-04018,6.733324159757817,43.44071425908138,3,0
1013,data_sarracenia/masked/10_2_18.Maxsea.f102-04018.masked,#ac9d55,0.6745098039215687,0.615686274509804,0.3333333333333333,0.1379310344827586,0.5058139534883721,0.6745098039215687,61923,0.0347857985094288,2018-10-02,maxsea,f102-04018,1.0651037187381747,6.871623169209518,49,45
1014,data_sarracenia/masked/10_2_18.Maxsea.f102-04018.masked,#4c3314,0.2980392156862745,0.2,0.0784313725490196,0.0922619047619047,0.7368421052631579,0.2980392156862745,147782,0.083017858878291,2018-10-02,maxsea,f102-04018,2.5419175066221746,16.399435027245467,33,30
